school_id,school_name,borough,district,start_minutes,start_time_raw,building_code,grad_rate,advanced_regents_pct,dropout_pct,attendance_rate,college_career_rate,cohort_size,poverty_pct,el_pct,swd_pct,enrollment,admissions_method,applicants_per_seat,outcome_censored,enrollment_1000,start_hours,start_group,poverty_band
08X432,Bronx Bridges High School,Bronx,New York City,480.0,8am,X450,65.6,7.5,15.1,81.0,42.0,93.0,97.6,83.89999999999999,10.3,329.0,Screened,3.0,False,0.329,8.0,Early,Highest poverty
25Q525,Townsend Harris High School,Queens,New York City,500.0,8:20am,Q515,99.7,96.9,0.3,97.0,100.0,288.0,37.2,0.1,4.4,1182.0,Screened,22.0,False,1.182,8.333333333333334,Late,Lowest poverty
02M544,Independence High School,Manhattan,New York City,,,M834,18.7,0.0,28.4,62.0,,155.0,87.1,7.5,25.7,319.0,Other,1.0,False,0.319,,,Highest poverty
02M393,Business of Sports School (BOSS),Manhattan,New York City,500.0,8:20am,M625,83.5,1.1,7.7,84.0,63.0,91.0,79.3,8.200000000000001,24.0,429.0,Educational option,12.0,False,0.429,8.333333333333334,Late,Upper middle
03M403,The Global Learning Collaborative,Manhattan,New York City,510.0,8:30am,M470,71.7,5.1,8.1,86.0,60.0,99.0,83.5,12.3,20.3,414.0,Educational option,10.0,False,0.414,8.5,Late,Upper middle
14K454,The Williamsburg High School of Arts and Technology,Brooklyn,New York City,480.0,8am,K049,80.3,0.0,14.1,85.0,32.0,71.0,82.8,23.8,24.8,302.0,Educational option,8.0,False,0.302,8.0,Early,Upper middle
02M546,Academy for Software Engineering (AFSE),Manhattan,New York City,540.0,9am,M460,92.5,0.0,2.8,90.0,82.0,107.0,67.10000000000001,4.1000000000000005,25.3,459.0,Educational option,26.0,False,0.459,9.0,Late,Lower middle
29Q259,Pathways College Preparatory School: A College Board School,Queens,New York City,490.0,8:10am,Q192,76.0,6.7,2.7,91.0,56.99999999999999,75.0,47.7,3.1,14.3,588.0,Other,,False,0.588,8.166666666666666,Early,Lowest poverty
19K502,FDNY-Captain Vernon A. Richard High School for Fire and Life Safety,Brooklyn,New York City,480.0,8am,K435,81.5,5.6,13.0,80.0,32.0,54.0,83.8,4.0,27.4,277.0,Educational option,3.0,False,0.277,8.0,Early,Upper middle
18K566,Brooklyn Generation School,Brooklyn,New York City,510.0,8:30am,K515,75.0,0.0,16.7,91.0,51.0,48.0,75.4,12.2,23.8,189.0,Educational option,2.0,False,0.189,8.5,Late,Upper middle
09X327,Comprehensive Model School Project M.S. 327,Bronx,New York City,480.0,8am,X240,86.7,18.3,4.2,88.0,72.0,120.0,90.3,11.3,26.4,735.0,Unscreened,9.0,False,0.735,8.0,Early,Highest poverty
26Q430,Francis Lewis High School,Queens,New York City,510.0,8:30am,Q430,84.1,53.3,2.3,92.0,75.0,1108.0,58.3,10.5,14.499999999999998,4492.0,Educational option,69.0,False,4.492,8.5,Late,Lower middle
14K561,Williamsburg Preparatory School,Brooklyn,New York City,540.0,9am,K650,94.7,17.9,0.7,90.0,74.0,151.0,78.10000000000001,4.7,21.1,682.0,Educational option,12.0,False,0.682,9.0,Late,Upper middle
21K572,Expeditionary Learning School for Community Leaders,Brooklyn,New York City,515.0,8:35am,K400,80.5,0.0,1.2,87.0,70.0,82.0,76.9,15.6,20.4,378.0,Educational option,5.0,False,0.378,8.583333333333334,Late,Upper middle
10X213,Bronx Engineering and Technology Academy,Bronx,New York City,495.0,8:15am,X475,62.9,2.1,4.1,82.0,53.0,97.0,86.7,18.6,24.7,377.0,Educational option,11.0,False,0.377,8.25,Late,Highest poverty
07X495,University Heights Secondary School,Bronx,New York City,525.0,8:45am,X470,98.1,0.0,0.9,93.0,78.0,106.0,80.30000000000001,2.5,18.7,519.0,Screened,24.0,False,0.519,8.75,Late,Upper middle
32K556,Bushwick Leaders High School for Academic Excellence,Brooklyn,New York City,480.0,8am,K865,67.7,0.0,8.1,81.0,42.0,62.0,91.9,25.8,27.200000000000003,302.0,Educational option,6.0,False,0.302,8.0,Early,Highest poverty
02M459,Manhattan International High School,Manhattan,New York City,525.0,8:45am,M480,61.3,0.0,16.1,89.0,56.00000000000001,93.0,94.5,71.6,1.6,313.0,Screened,4.0,False,0.313,8.75,Late,Highest poverty
28Q440,Forest Hills High School,Queens,New York City,540.0,9am,Q440,81.6,40.5,0.9,90.0,73.0,1013.0,57.7,8.6,15.7,3806.0,Educational option,24.0,False,3.806,9.0,Late,Lower middle
09X260,Bronx Center for Science and Mathematics,Bronx,New York City,447.0,7:27am,X002,89.9,43.1,2.8,91.0,75.0,109.0,82.6,5.800000000000001,23.200000000000003,448.0,Educational option,36.0,False,0.448,7.45,Early,Upper middle
09X403,Bronx International High School,Bronx,New York City,540.0,9am,X400,63.5,0.0,9.4,80.0,41.0,96.0,99.4,91.4,2.9000000000000004,418.0,Screened,6.0,False,0.418,9.0,Late,Highest poverty
12X248,"Metropolitan High School, The",Bronx,New York City,485.0,8:05am,X099,54.4,0.0,25.4,76.0,43.0,114.0,92.5,22.5,30.1,356.0,Unscreened,1.0,False,0.356,8.083333333333334,Early,Highest poverty
28Q680,Queens Gateway to Health Sciences Secondary School,Queens,New York City,480.0,8am,Q695,94.8,62.5,4.2,95.0,92.0,96.0,52.2,1.1,12.9,711.0,Screened,19.0,False,0.711,8.0,Early,Lowest poverty
25Q240,Veritas Academy,Queens,New York City,480.0,8am,Q460,77.7,11.5,5.0,89.0,,139.0,68.30000000000001,7.9,18.2,567.0,Unscreened,4.0,False,0.567,8.0,Early,Lower middle
21K348,High School of Sports Management,Brooklyn,New York City,495.0,8:15am,K400,66.0,4.0,0.0,81.0,48.0,50.0,80.5,12.4,22.4,241.0,Educational option,3.0,False,0.241,8.25,Late,Upper middle
20K490,Fort Hamilton High School,Brooklyn,New York City,540.0,9am,K490,75.3,27.0,8.2,90.0,70.0,1111.0,71.89999999999999,15.0,14.7,4559.0,Screened,35.0,False,4.559,9.0,Late,Upper middle
05M148,Eagle Academy for Young Men of Harlem,Manhattan,New York City,510.0,8:30am,M136,,,,89.0,,1.0,80.2,4.3,30.5,374.0,Educational option,3.0,False,0.374,8.5,Late,Upper middle
02M411,Baruch College Campus High School,Manhattan,New York City,510.0,8:30am,M874,100.0,63.4,0.0,97.0,94.0,112.0,38.8,1.1,12.6,475.0,Screened,49.0,False,0.475,8.5,Late,Lowest poverty
07X527,Bronx Leadership Academy II High School,Bronx,New York City,510.0,8:30am,X790,75.2,6.0,12.8,84.0,64.0,133.0,92.1,13.1,27.800000000000004,511.0,Educational option,17.0,False,0.511,8.5,Late,Highest poverty
17K546,High School for Public Service: Heroes of Tomorrow,Brooklyn,New York City,510.0,8:30am,K470,84.8,17.1,1.0,93.0,84.0,105.0,71.8,1.5,15.8,462.0,Screened,14.0,False,0.462,8.5,Late,Upper middle
32K552,The Academy of Urban Planning and Engineering,Brooklyn,New York City,480.0,8am,K480,64.2,5.7,11.3,89.0,34.0,53.0,88.4,23.8,27.3,231.0,Educational option,3.0,False,0.231,8.0,Early,Highest poverty
31R028,The Eagle Academy for Young Men of Staten Island,Staten Island,New York City,510.0,8:30am,R049,,,,,,,75.6,6.3,37.4,270.0,Unscreened,1.0,False,0.27,8.5,Late,Upper middle
09X564,Claremont International High School,Bronx,New York City,520.0,8:40am,X410,78.3,0.0,7.2,84.0,49.0,83.0,99.2,84.5,5.0,361.0,Screened,6.0,False,0.361,8.666666666666666,Late,Highest poverty
06M293,City College Academy of the Arts,Manhattan,New York City,495.0,8:15am,M218,94.6,27.0,1.4,94.0,88.0,74.0,79.4,5.4,14.6,608.0,Screened,23.0,False,0.608,8.25,Late,Upper middle
31R605,Staten Island Technical High School,Staten Island,New York City,465.0,7:45am,R440,100.0,96.3,0.0,97.0,88.0,323.0,33.7,0.0,1.2,1331.0,Specialized or test,,False,1.331,7.75,Early,Lowest poverty
11X508,Bronxdale High School,Bronx,New York City,504.0,8:24am,X415,77.5,2.7,8.1,84.0,50.0,111.0,74.3,6.800000000000001,22.9,459.0,Unscreened,13.0,False,0.459,8.4,Late,Upper middle
02M630,Art and Design High School,Manhattan,New York City,500.0,8:20am,M488,88.3,33.6,1.9,90.0,66.0,324.0,56.3,0.8,21.2,1478.0,Audition,7.0,False,1.478,8.333333333333334,Late,Lower middle
08X312,Millennium Art Academy,Bronx,New York City,490.0,8:10am,X450,73.8,1.0,10.7,85.0,44.0,103.0,81.8,6.6000000000000005,25.1,422.0,Educational option,6.0,False,0.422,8.166666666666666,Early,Upper middle
02M533,Union Square Academy for Health Sciences,Manhattan,New York City,500.0,8:20am,M460,78.7,10.6,6.4,88.0,79.0,94.0,82.0,7.5,15.5,414.0,Educational option,14.0,False,0.414,8.333333333333334,Late,Upper middle
24Q585,Maspeth High School,Queens,New York City,495.0,8:15am,Q585,98.0,41.8,0.8,92.0,84.0,249.0,54.0,3.0,15.8,1212.0,Unscreened,19.0,False,1.212,8.25,Late,Lowest poverty
04M555,Central Park East High School,Manhattan,New York City,545.0,9:05am,M013,98.2,24.8,0.0,95.0,88.0,113.0,72.7,1.7999999999999998,15.9,508.0,Screened,40.0,False,0.508,9.083333333333334,Late,Upper middle
09X241,The Urban Assembly School for Applied Math and Science,Bronx,New York City,515.0,8:35m,X970,68.3,15.9,14.6,86.0,76.0,82.0,90.4,12.7,28.2,606.0,Educational option,14.0,False,0.606,8.583333333333334,Late,Highest poverty
31R440,New Dorp High School,Staten Island,New York City,480.0,8am,R435,81.3,26.1,4.7,87.0,56.00000000000001,704.0,53.3,4.5,23.3,3051.0,Educational option,5.0,False,3.051,8.0,Early,Lowest poverty
12X550,High School of World Cultures,Bronx,New York City,480.0,8am,X420,54.4,6.1,16.7,80.0,21.0,114.0,98.0,79.7,3.9,459.0,Screened,2.0,False,0.459,8.0,Early,Highest poverty
25Q285,World Journalism Preparatory: A College Board School,Queens,New York City,480.0,8am,Q025,95.9,13.7,1.4,93.0,85.0,73.0,44.5,1.9,17.9,582.0,Educational option,9.0,False,0.582,8.0,Early,Lowest poverty
25Q425,John Bowne High School,Queens,New York City,515.0,8:35am,Q425,72.5,15.5,8.8,86.0,55.00000000000001,890.0,73.7,17.7,14.8,3522.0,Educational option,7.0,False,3.522,8.583333333333334,Late,Upper middle
28Q505,Hillcrest High School,Queens,New York City,480.0,8am,Q505,74.3,12.7,10.4,87.0,59.0,798.0,72.39999999999999,18.0,11.1,3300.0,Educational option,11.0,False,3.3,8.0,Early,Upper middle
31R080,The Michael J. Petrides School,Staten Island,New York City,480.0,8am,R880,94.5,30.3,0.0,92.0,59.0,109.0,44.0,1.4,28.6,1330.0,Educational option,8.0,False,1.33,8.0,Early,Lowest poverty
10X437,Fordham High School for the Arts,Bronx,New York City,480.0,8am,X435,95.2,22.6,1.6,91.0,72.0,62.0,79.5,3.8,21.6,319.0,Audition,10.0,False,0.319,8.0,Early,Upper middle
19K504,High School for Civil Rights,Brooklyn,New York City,480.0,8am,K435,56.7,1.5,22.4,74.0,34.0,67.0,86.6,11.7,26.8,239.0,Unscreened,3.0,False,0.239,8.0,Early,Highest poverty
05M157,The Urban Assembly School for Global Commerce,Manhattan,New York City,480.0,8am,M501,66.7,0.0,18.8,85.0,,48.0,90.4,10.0,27.6,250.0,Educational option,3.0,False,0.25,8.0,Early,Highest poverty
09X324,Bronx Early College Academy for Teaching & Learning,Bronx,New York City,480.0,8am,X166,100.0,27.0,0.0,85.0,72.0,63.0,88.9,9.2,18.8,510.0,Screened,16.0,False,0.51,8.0,Early,Highest poverty
15K463,Secondary School for Journalism,Brooklyn,New York City,495.0,8:15am,K460,51.7,0.0,19.0,84.0,61.0,58.0,79.80000000000001,14.2,19.0,268.0,Educational option,2.0,False,0.268,8.25,Late,Upper middle
26Q566,"Queens High School of Teaching, Liberal Arts and the Sciences",Queens,New York City,510.0,8:30am,Q566,90.8,10.0,2.2,91.0,79.0,271.0,39.8,2.4,20.1,1070.0,Educational option,4.0,False,1.07,8.5,Late,Lowest poverty
11X455,Harry S Truman High School,Bronx,New York City,480.0,8am,X455,71.2,7.4,16.2,90.0,38.0,513.0,75.1,8.4,26.200000000000003,2081.0,Educational option,5.0,False,2.081,8.0,Early,Upper middle
08X282,Women's Academy of Excellence,Bronx,New York City,500.0,8:20am,X174,59.4,1.6,20.3,75.0,42.0,64.0,88.6,21.4,20.200000000000003,248.0,Educational option,3.0,False,0.248,8.333333333333334,Late,Highest poverty
12X521,"Metropolitan Soundview High School, The",Bronx,New York City,480.0,8am,X420,66.7,1.9,15.7,79.0,53.0,108.0,88.4,15.6,23.9,423.0,Educational option,6.0,False,0.423,8.0,Early,Highest poverty
22K535,Leon M. Goldstein High School for the Sciences,Brooklyn,New York City,492.0,8:12am,K535,95.7,75.7,0.4,96.0,75.0,235.0,43.2,0.5,16.7,1057.0,Screened,21.0,False,1.057,8.2,Early,Lowest poverty
29Q326,Cambria Heights Academy,Queens,New York City,500.0,8:20am,Q799,80.2,0.0,2.1,86.0,75.0,96.0,58.1,10.3,16.8,370.0,Educational option,6.0,False,0.37,8.333333333333334,Late,Lower middle
05M362,Columbia Secondary School,Manhattan,New York City,480.0,8am,M125,96.0,62.0,0.0,94.0,88.0,100.0,51.6,0.6,16.2,718.0,Screened,40.0,False,0.718,8.0,Early,Lowest poverty
15K448,Brooklyn Collaborative Studies,Brooklyn,New York City,525.0,8:45am,K142,88.4,0.0,6.3,84.0,74.0,95.0,67.2,5.4,29.5,684.0,Educational option,6.0,False,0.684,8.75,Late,Lower middle
27Q351,Rockaway Collegiate High School,Queens,New York City,480.0,8am,Q410,59.3,4.9,13.6,82.0,39.0,81.0,80.10000000000001,8.200000000000001,30.1,306.0,Unscreened,2.0,False,0.306,8.0,Early,Upper middle
10X549,Discovery High School,Bronx,New York City,525.0,8:45am,X430,81.0,5.2,8.6,88.0,46.0,116.0,90.2,25.1,25.3,490.0,Unscreened,6.0,False,0.49,8.75,Late,Highest poverty
32K549,"Brooklyn School for Social Justice, The",Brooklyn,New York City,495.0,8:15am,K480,62.1,1.9,8.7,78.0,48.0,103.0,92.0,35.8,22.1,335.0,Educational option,3.0,False,0.335,8.25,Late,Highest poverty
29Q272,George Washington Carver High School for the Sciences,Queens,New York City,490.0,8:10am,Q420,67.0,1.0,4.0,88.0,66.0,100.0,59.9,5.0,17.0,417.0,Educational option,6.0,False,0.417,8.166666666666666,Early,Lower middle
19K639,Brooklyn Lab School,Brooklyn,New York City,480.0,8am,K420,65.3,0.0,20.0,79.0,42.0,75.0,87.0,35.3,20.0,430.0,Educational option,3.0,False,0.43,8.0,Early,Highest poverty
27Q650,"High School for Construction Trades, Engineering and Architecture",Queens,New York City,480.0,8am,Q650,98.3,47.3,0.8,94.0,82.0,237.0,51.9,1.6,16.3,1066.0,Screened,16.0,False,1.066,8.0,Early,Lowest poverty
05M692,"High School for Mathematics, Science and Engineering at City College (HSMSE)",Manhattan,New York City,480.0,8am,M812,99.1,90.6,0.0,96.0,99.0,106.0,37.6,0.2,5.1,491.0,Specialized or test,,False,0.491,8.0,Early,Lowest poverty
